DATE,AMXL,CEMEXCPO,GFNORTEO,GMEXICOB,MEXCHEM,TLEVISACPO
2016-07-01,10.710439,10.875,98.419189,41.130829,36.791279,96.732948
2016-07-04,10.635343,10.75,98.675072,40.92807,36.924255,95.716805
2016-07-05,10.766761,10.5096,96.381622,39.586014,36.344513,97.15136
2016-07-06,10.61657,10.5962,96.476402,38.717049,36.049919,93.744286
2016-07-07,10.522702,10.9423,96.827049,39.103252,35.821754,92.648445
2016-07-08,10.625957,11.0962,96.495346,39.904633,36.211437,95.049339
2016-07-11,10.635343,11.5865,96.173134,40.763935,36.106907,96.005714
2016-07-12,10.673361,11.9231,97.262993,41.507381,36.924255,97.29084
2016-07-13,10.635345,11.7981,95.244377,41.59428,36.86726,97.69928
2016-07-14,10.863449,11.9135,95.680328,42.019104,36.990791,98.416565
2016-07-15,10.815927,12,95.765617,42.685307,37.133408,98.84494
2016-07-18,11.053535,12.4904,94.969543,42.78186,37.352024,98.894745
2016-07-19,11.072542,12.0385,96.258423,42.608067,37.342476,99.950745
2016-07-20,11.291142,12.3558,98.248604,42.366688,37.827236,100.648094
2016-07-21,11.272134,12.1346,97.443062,42.482552,37.7607,98.894745
2016-07-22,11.025022,12.2596,96.599594,42.44392,37.751148,99.970665
2016-07-25,11.006012,12.2981,94.163994,41.082558,37.399464,98.117691
2016-07-26,10.95849,12.5288,93.595367,42.501862,36.553574,98.745316
2016-07-27,10.787415,12.8365,95.140129,43.457714,37.237946,98.84494
2016-07-28,10.502284,13.4904,96.504829,44.317032,38.597042,98.685539
2016-07-29,10.245667,13.7404,97.319855,43.689442,38.834644,99.153763
2016-08-01,10.388232,13.7212,98.940437,44.191509,39.58556,98.476334
2016-08-02,10.388232,13.4135,97.462006,44.674259,38.996273,98.705467
2016-08-03,10.283683,13.6442,98.248604,45.794258,38.863194,98.396637
2016-08-04,10.217154,13.7404,98.305466,45.861843,38.349888,99.343048
2016-08-05,10.264676,14.1538,98.769836,45.736324,39.404938,98.735352
2016-08-08,10.321701,14.0192,100.096634,45.987358,40.013222,97.011887
2016-08-09,10.549806,14.4231,99.509056,45.388741,40.022678,96.414162
2016-08-10,10.578319,14.9038,98.930946,45.832882,39.595013,96.872421
2016-08-11,10.673361,15.1635,102.3806,46.363911,40.041679,98.476334
2016-08-12,10.454762,15.3077,102.731255,47.348736,40.678505,99.223495
2016-08-15,10.502284,15.4327,102.968178,47.918385,41.391319,99.771423
2016-08-16,10.492779,15.25,101.224403,48.507351,41.60038,98.46637
2016-08-17,10.578319,15.2115,98.97834,47.310112,40.783031,98.446449
2016-08-18,10.492779,15.1154,100.352516,46.325287,41.780994,98.346825
2016-08-19,10.492779,15.1635,99.537483,46.614941,41.57193,100.189835
2016-08-22,10.435752,15.1635,100.352516,46.798389,41.457859,100.757675
2016-08-23,10.369223,14.9712,97.689461,45.626495,40.954102,100.867264
2016-08-24,10.312198,14.7788,98.561348,45.074444,41.934231,100.917076
2016-08-25,10.511787,14.2692,98.599258,45.452164,41.981911,101.504845
2016-08-26,10.42625,14.9327,99.255363,44.880733,41.142975,101.285675
2016-08-29,10.559309,15.0481,99.419136,44.967907,40.923714,101.86348
2016-08-30,10.606832,14.9904,99.130127,45.481213,41.533817,102.461212
2016-08-31,10.701875,14.9712,97.502045,45.578072,41.276447,102.242043
2016-09-01,10.483274,14.875,101.056862,44.493336,41.99139,101.415184
2016-09-02,10.388232,15.0481,102.029854,45.132553,42.525181,102.291855
2016-09-05,10.407239,15.1538,101.422935,44.871059,42.506126,102.311775
2016-09-06,10.350215,14.9904,102.212891,45.655548,43.154434,99.06411
2016-09-07,10.312198,14.8077,103.359291,45.50058,43.45948,99.751495
2016-09-08,10.464266,14.8365,102.771645,45.306881,43.497593,99.890961
2016-09-09,10.369223,14.2308,100.180191,43.466721,42.763592,95.647072
2016-09-12,10.5403,14.5385,101.962418,43.137424,42.706337,95.268501
2016-09-13,10.606832,14.0865,99.631081,42.381989,42.077183,94.68074
2016-09-14,10.568814,13.9423,97.2323,42.381989,42.04855,95.059296
2016-09-15,10.616336,14.0288,96.808418,41.568432,41.886551,94.541267
2016-09-19,10.407239,13.9135,96.731361,42.420727,41.905598,95.567375
2016-09-20,10.47377,14.0481,97.85849,42.585373,41.905598,96.444046
2016-09-21,10.654353,14.1635,98.812218,43.553883,41.676865,97.390457
2016-09-22,10.91097,14.7115,103.031746,45.258457,42.239281,100.747711
2016-09-23,10.872952,14.7308,99.332436,44.900112,42.29644,101.654274
2016-09-26,10.635345,14.4904,97.444244,44.948532,41.810238,100.418968
2016-09-27,10.502284,14.7981,100.844917,45.568382,42.954224,99.701683
2016-09-28,10.701875,15.0865,100.276527,46.440041,43.230644,101.674194
2016-09-29,10.597326,15.3462,98.802582,45.452164,42.096233,99.940781
2016-09-30,10.521293,14.7692,97.954826,45.887989,41.371811,99.25338
2016-10-03,10.606832,14.7692,101.605972,45.626495,41.352661,100.628174
2016-10-04,10.511787,14.7115,102.945053,46.236652,42.81118,99.990593
2016-10-05,10.654353,14.9423,102.087654,46.459408,42.849377,100.54847
2016-10-06,10.521293,15.1154,102.453728,46.226971,42.55381,99.273315
2016-10-07,10.682865,15.0096,102.415199,45.752396,42.22023,99.233459
2016-10-10,10.787415,15.4038,105.27639,45.965469,43.154434,100.409004
2016-10-11,10.777908,15.3365,104.380463,46.207596,42.887486,98.356789
2016-10-12,10.749396,15.2115,103.725365,46.004211,42.620541,97.171288
2016-10-13,10.616336,15.4615,102.530807,46.381927,42.382229,95.487671
2016-10-14,10.464266,15.3365,103.147354,46.023586,42.29644,95.846313
2016-10-17,10.388232,15.4519,103.869873,46.062317,41.972343,95.647072
2016-10-18,10.530796,15.6731,105.892944,46.294765,42.849377,96.194992
2016-10-19,10.644849,15.8173,107.260918,46.488468,43.688221,97.380493
2016-10-20,10.568814,16.0481,107.376526,46.362556,43.259277,96.732948
2016-10-21,10.635345,16.2789,108.599998,46.294765,43.059071,96.932198
2016-10-24,10.673361,16.2885,109.678955,46.323822,43.326008,95.198769
2016-10-25,10.644849,16.2211,109.428482,46.517521,43.097176,95.188812
2016-10-26,10.549806,16.230801,107.684799,45.917046,43.16391,95.089188
2016-10-27,10.616336,16.2115,108.8601,46.478783,43.39275,94.969643
2016-10-28,11.842395,15.7981,107.463226,44.900112,43.678642,92.887535
2016-10-31,11.89942,15.7308,107.232018,45.103497,43.087696,92.648445
2016-11-01,11.918428,15.4808,105.016281,44.251209,41.962765,93.136597
2016-11-03,11.585777,15.5865,103.763908,43.582939,42.267818,92.170258
2016-11-04,11.291142,15.2212,105.353455,45.781452,41.581497,91.682114
2016-11-07,11.52875,16.019199,107.482491,46.982407,42.267818,94.730545
2016-11-08,11.932594,16.0961,109.476654,47.263268,42.944649,93.973419
2016-11-09,11.650568,15.7308,101.326599,49.248718,41.286022,92.578712
2016-11-10,11.436619,14.8846,92.309517,50.565891,40.094357,91.781731
2016-11-11,11.251842,14.8173,91.317253,53.93631,41.114346,92.20015
2016-11-14,11.281018,14.8173,92.15538,55.524662,39.73214,92.977203
2016-11-15,11.358818,14.8942,92.299873,53.161495,40.818874,91.373291
2016-11-16,11.621393,14.8942,92.319153,52.212364,41.772133,91.562569
2016-11-17,11.358818,15.6154,91.317253,52.541649,40.86655,90.048317
2016-11-18,11.290742,15.2885,88.157417,51.331017,42.115292,87.488029
2016-11-22,11.621393,15.4808,92.444382,53.771664,42.067699,84.897858
2016-11-23,11.776993,15.6346,92.954964,54.333397,42.945438,83.752205
2016-11-24,11.747818,15.5962,93.195801,56.096081,42.926331,83.074776
2016-11-25,11.767269,15.9038,93.301773,56.649563,45.402451,83.094704
2016-11-28,11.825618,15.6058,93.67749,56.45536,46.339375,84.917778
2016-11-29,11.990944,15.5577,93.956863,55.765934,46.473232,85.943886
2016-11-30,12.175719,15.3942,95.006935,54.668678,46.903427,84.708572
2016-12-01,11.981218,15.3942,94.332573,55.833904,46.951252,83.592812
2016-12-02,11.845069,15.5385,92.376945,57.241894,45.937889,82.168221
2016-12-05,12.020118,15.8558,92.598526,59.504379,46.454124,81.630257
2016-12-06,12.039569,16.0481,94.322945,59.1451,45.794426,82.576668
2016-12-07,12.25352,16.605801,94.438545,59.310177,47.725601,83.792053
2016-12-08,12.613345,17.375,95.334473,60.698738,47.725601,83.493187
2016-12-09,12.827294,17.230801,96.66391,61.368744,48.222828,84.130768
2016-12-13,12.593894,17.0096,99.987518,59.009159,47.563122,83.622696
2016-12-14,12.204894,16.3846,99.794846,59.251915,47.978035,83.303909
2016-12-15,12.31187,15.9904,97.810318,57.989582,48.458206,83.333794
2016-12-16,12.049294,15.6731,97.058899,54.989117,47.370472,82.40731
2016-12-19,12.204894,15.5673,96.615746,53.260685,47.644852,83.373642
2016-12-20,12.418845,15.8558,96.191864,53.639385,45.675171,85.087143
2016-12-21,12.438294,15.8654,95.729454,53.581127,45.920155,86.222832
2016-12-22,12.350769,15.4808,95.719818,53.930698,46.351326,86.093323
2016-12-23,12.516094,15.4327,96.249672,54.901722,46.723709,85.664948
2016-12-26,12.593894,15.2885,96.056999,54.15403,46.057346,85.286385
2016-12-27,12.632793,16.019199,95.777618,54.299686,46.135742,86.920181
2016-12-28,12.64252,15.9423,96.750618,56.066952,46.596313,87.119423
2016-12-29,12.768945,15.7885,98.667709,56.037819,47.360672,86.970001
2016-12-30,12.671695,15.9038,98.552109,54.794907,46.155334,86.19294
2017-01-02,12.671695,15.9038,98.552109,54.794907,46.155334,86.19294
2017-01-03,13.138496,15.9038,97.511673,55.765934,45.763363,89.888924
2017-01-04,13.332996,16.3461,96.2882,56.280579,47.262672,93.385651
2017-01-05,13.109321,16.3654,96.471245,57.766243,50.006519,91.931168
2017-01-06,13.08987,16.3654,93.821991,56.513622,49.467548,89.281227
2017-01-09,13.157946,16.192301,93.263245,55.765934,48.605194,89.221451
2017-01-10,13.459421,16.2596,92.001236,57.8148,49.026573,86.860413
2017-01-11,13.576121,16.3654,90.777763,58.242046,49.271561,86.840485
2017-01-12,13.245471,16.7115,92.213181,60.038441,48.771793,86.451958
2017-01-13,13.157946,16.432699,95.2285,60.096703,50.026119,85.605171
2017-01-16,13.03152,16.144199,93.523354,59.650036,49.202961,84.897858
2017-01-17,13.021796,17.057699,94.900963,57.843925,49.918324,85.664948
2017-01-18,13.255196,17.442301,95.093628,59.533508,49.153969,87.737083
2017-01-19,13.20657,17.4135,95.093628,58.669296,48.70319,90.267487
2017-01-20,13.07042,18.192301,94.804626,59.193645,48.624794,89.4207
2017-01-23,13.459421,18.0481,96.712082,61.038597,49.389156,91.721962
2017-01-24,13.352446,18.7885,98.870018,63.757465,50.467091,95.029411
2017-01-25,13.255196,19.1154,97.434608,62.689339,50.467091,95.288429
2017-01-26,13.03152,18.5769,96.153336,60.320034,49.398949,97.320724
2017-01-27,13.01207,18.6154,99.014526,59.892788,50.133911,93.455383
2017-01-30,12.87592,18.4615,97.396072,59.1451,50.016319,93.066856
2017-01-31,12.77867,18.519199,96.2882,60.727871,48.428806,92.658409
2017-02-01,12.652246,18.1635,95.006935,62.970936,48.72279,91.43306
2017-02-02,12.85647,18.192301,96.307472,61.475555,48.712994,90.237595
2017-02-03,12.50637,18.0481,98.513573,62.038754,48.977581,89.839111
2017-02-07,12.214619,17.3654,95.305573,61.970779,48.027027,92.22007
2017-02-08,12.31187,17.0961,95.912491,62.572819,47.811447,92.767998
2017-02-09,12.66197,17.432699,97.636917,61.300774,48.281818,92.947319
2017-02-10,12.934271,17.567301,98.272736,62.980648,49.183361,94.740509
2017-02-13,12.81757,17.6539,96.451981,64.281822,48.840382,94.132813
2017-02-14,12.807846,17.5865,94.929863,64.359497,48.791389,92.160301
2017-02-15,12.846745,17.3846,95.026199,62.640785,48.70319,93.186409
2017-02-16,12.788394,17,96.567574,63.194279,48.507202,93.325874
2017-02-17,12.613345,16.9904,96.220772,62.466003,47.55666,93.883759
2017-02-20,12.516094,17.019199,96.336372,63.126297,47.46846,92.857651
2017-02-21,12.52582,17.307699,97.193764,65.000381,49.555744,93.29599
2017-02-22,12.389668,16.8269,96.259308,62.92239,48.663994,92.249962
2017-02-23,12.302144,16.375,97.135963,61.203671,47.745068,101.026665
2017-02-24,12.224344,16.2789,95.864326,60.677147,47.735268,104.294258
2017-02-27,12.496646,16.807699,95.575317,59.906857,46.764877,105.848358
2017-02-28,12.399394,16.355801,96.191864,59.419331,46.431606,101.93322
2017-03-01,12.52582,17.3654,96.056999,60.345627,47.892097,101.783783
2017-03-02,12.739771,16.6346,96.294563,61.77895,47.980312,102.032837
2017-03-03,12.710594,16.5865,97.377296,61.330425,50.146534,100.677979
2017-03-06,12.81757,17.0096,97.562622,60.852654,51.146328,101.514809
2017-03-07,12.593894,16.6635,98.13813,59.224327,50.107327,99.63195
2017-03-08,12.866195,16.4615,98.303947,58.229778,50.59742,100.080246
2017-03-09,12.282694,16.5,97.591888,57.781254,50.548409,101.106354
2017-03-10,11.971494,16.2789,98.538048,57.68375,49.9603,99.442665
2017-03-13,12.029844,16.4135,98.655106,57.859261,50.234749,99.761459
2017-03-14,12.224344,16.182699,98.235672,57.830009,49.568222,100.777603
2017-03-15,12.457745,16.4615,98.13813,58.493042,50.048519,100.149986
2017-03-16,12.730045,16.8269,99.679314,57.703255,50.911079,101.544693
2017-03-17,13.050971,16.7404,102.088631,57.820255,50.724846,100.448853
2017-03-21,13.196845,16.2596,102.839706,57.420486,49.9799,99.512405
2017-03-22,12.982896,16.25,103.25914,58.27853,49.597622,98.526146
2017-03-23,12.95372,16.1635,104.819832,58.88306,50.509205,97.539894
2017-03-24,12.95372,16.0961,107.989983,58.658798,50.666031,97.410378
2017-03-27,13.187121,16.1539,110.116425,56.767212,50.224953,99.442665
2017-03-28,13.303822,16.0769,107.785141,55.19738,50.411182,98.964478
2017-03-29,13.381621,16.0865,106.224457,56.718456,50.469997,97.061699
2017-03-30,13.157946,15.9231,106.312241,56.104179,50.12693,97.161324
2017-03-31,12.914821,16.2981,105.014923,54.875622,50.019108,96.593475
2017-04-03,13.021796,16.2885,105.883057,54.963371,50.450394,94.710625
2017-04-04,13.021796,16.9039,105.74649,56.54295,51.293358,96.882385
2017-04-05,12.99262,16.807699,104.419907,56.708702,50.832664,96.394234
2017-04-06,12.934271,16.75,103.561523,56.172428,50.489594,96.1651
2017-04-07,13.080145,16.7981,106.721924,55.363136,50.205345,96.47393
2017-04-10,13.381621,16.7789,105.805016,55.675152,50.46019,97.400414
2017-04-11,13.381621,16.6635,106.312241,55.772659,50.30336,98.047958
2017-04-12,13.099596,16.2211,104.38089,54.456345,50.224953,96.533707
2017-04-17,13.16767,16.057699,104.849091,53.812813,49.234959,96.185028
2017-04-18,13.20657,15.9038,106.848732,53.588554,49.597622,96.732948
2017-04-19,13.274645,15.7692,106.721924,54.115078,49.9995,97.041779
2017-04-20,13.410796,16.0385,107.394966,55.567905,50.391582,95.268501
2017-04-21,13.36217,16.019199,107.502266,55.070625,50.764053,94.182625
2017-04-24,13.615022,16.2019,108.848358,54.193089,51.675636,94.820206
2017-04-25,13.780347,16.6731,109.794525,54.641605,51.822659,97.798904
2017-04-26,14.247147,16.7885,106.224457,54.193089,51.656025,97.191208
2017-04-27,14.354123,16.932699,106.039116,54.183334,50.999298,92.588676
2017-04-28,14.072097,16.6539,106.273224,53.988323,50.528809,90.984764
2017-05-02,14.072097,16.7404,104.849091,53.734814,50.842464,92.608597
2017-05-03,13.780347,16.559999,104.497932,52.594006,50.832664,92.030792
2017-05-04,14.013746,16.389999,104.712532,52.028484,50.773853,91.841515
2017-05-05,14.179072,16.719999,105.346565,52.145485,50.685638,92.817802
2017-05-08,14.149898,16.639999,106.653641,51.969975,52.136322,94.112892
2017-05-09,14.344398,16.790001,107.151108,52.623257,52.283348,94.202545
2017-05-10,14.363849,16.74,107.014549,52.750015,51.685432,94.421715
2017-05-11,13.984572,16.41,105.170982,52.623257,50.626827,92.967239
2017-05-12,14.052647,16.309999,105.765999,52.252747,50.087715,92.170258
2017-05-15,14.373572,16.379999,105.268524,52.174736,49.862278,92.339622
2017-05-16,14.334672,16.18,105.327057,51.121689,49.381989,91.52272
2017-05-17,14.140172,15.82,104.117516,50.000385,49.048721,89.958656
2017-05-18,13.790072,15.58,104.341873,49.512859,48.705654,90.227631
2017-05-19,14.373572,15.96,106.721924,51.940727,49.195744,90.078201
2017-05-22,14.324947,15.8,106.868233,50.751171,49.058521,90.307335
2017-05-23,14.383297,15.94,105.707474,50.468407,49.489803,90.237595
2017-05-24,14.509723,15.68,106.712166,51.209442,49.29377,91.961052
2017-05-25,14.441648,15.52,104.907623,51.969975,49.187572,92.239998
2017-05-26,14.655598,15.55,106.799957,52.057735,49.236809,92.769997
2017-05-29,14.568072,15.52,105.805016,51.547844,49.197422,91.769997
2017-05-30,14.636148,15.71,106.156174,50.949699,48.902,91.040001
2017-05-31,14.558348,15.42,104.790565,49.518093,48.133907,90.190002
2017-06-01,14.568072,15.71,105.210007,50.096619,48.23238,90.519997
2017-06-02,14.509723,15.94,106.380516,49.86129,48.685356,91.050003
2017-06-05,14.577797,15.89,107.14135,50.155453,48.616425,90.5
2017-06-06,14.490273,16.120001,105.50264,49.655373,48.242226,89.5
2017-06-07,14.499997,16.139999,107.268166,49.55732,48.133907,89.010002
2017-06-08,14.393023,16.389999,105.824524,49.292564,48.419476,88.339996
2017-06-09,14.344398,16.799999,105.483124,49.596539,48.340698,88.089996
2017-06-12,14.295773,16.84,106.790207,48.949368,48.360397,88.75
2017-06-13,14.062372,16.73,107.599808,48.939568,48.783833,89.080002
2017-06-14,14.091546,16.73,107.804649,49.086647,48.773983,88.989998
2017-06-15,13.935946,16.530001,108.097282,48.213947,47.661236,88.360001
2017-06-16,13.887321,16.6,110.496841,49.223927,48.27177,87.769997
2017-06-19,13.935946,16.67,111.862442,48.606178,47.415051,86.849998
2017-06-20,13.828972,16.540001,112.067284,48.057064,47.218102,86.690002
2017-06-21,14.023473,16.68,110.009125,47.772701,48.143753,87.190002
2017-06-22,13.906773,16.620001,109.1605,47.262814,48.67551,87.019997
2017-06-23,13.828972,16.530001,110.545616,47.370678,47.996044,87.910004
2017-06-26,14.023473,16.440001,113.510002,47.606007,47.218102,89.110001
2017-06-27,13.955398,16.5,113.080002,48.292397,47.227947,89.029999
2017-06-28,13.965121,16.809999,113.32,49.243538,47.611996,90.029999
2017-06-29,13.965121,16.780001,114.349998,48.723839,47.277187,87.550003
2017-06-30,14.198523,17.049999,115.389999,50.077011,47.976349,88.449997
2017-07-03,14.276322,17.51,115.629997,51.547844,47.552914,89.889999
2017-07-04,14.237423,17.57,115.889999,51.78318,47.198406,89.82
2017-07-05,14.393023,17.889999,115.82,51.969482,47.60215,91.5
2017-07-06,14.227697,17.700001,115.959999,52.008705,47.316574,90.709999
2017-07-07,14.324947,17.799999,117.029999,52.469566,47.533218,89.790001
2017-07-10,14.568072,18.040001,120.769997,52.577427,47.986198,93.040001
2017-07-11,14.645873,18.16,118.949997,52.61665,47.13932,94.279999
2017-07-12,14.518176,18.26,120.260002,53.244205,48.281616,92.010002
2017-07-13,14.390479,17.98,121.129997,53.920792,49.148186,92.889999
2017-07-14,14.626227,18,120.809998,54.587566,49.276203,91.800003
2017-07-17,14.704811,17.57,120.720001,54.950378,49.13834,92.480003
2017-07-18,14.77357,17.17,120.349998,54.852318,48.69521,91.959999
2017-07-19,14.881621,17.200001,120.900002,54.656212,49.246658,91.980003
2017-07-20,14.881621,17.459999,120.860001,54.322819,49.207272,91.510002
2017-07-21,15.176307,17.91,121.07,54.254181,48.705055,92.489998
2017-07-24,15.49064,17.9,121.610001,54.548347,48.45887,93.610001
2017-07-25,15.549576,17.93,119.190002,56.215298,49.089096,94.25
2017-07-26,15.500462,17.299999,118.879997,57.313519,49.571625,94.910004
2017-07-27,15.32365,17.02,118.839996,57.009544,50.349567,93.720001
2017-07-28,15.608513,17.15,117.279999,57.019348,50.054146,94.970001
2017-07-31,15.480816,17.200001,118.019997,56.862461,49.955669,94.889999
2017-08-01,15.480816,17.610001,117.919998,57.029152,49.443604,97.389999
2017-08-02,15.588867,17.52,120.040001,57.14682,49.93597,95.510002
2017-08-03,15.618336,17.299999,122.239998,57.303707,50.142769,94.720001
2017-08-04,15.637981,17.5,120.959999,57.362545,50.379108,94.650002
2017-08-07,15.696918,17.43,121.349998,57.235069,47.799095,94.43
2017-08-08,15.510284,17.25,125.120003,57.14682,47.936962,93.980003
2017-08-09,15.49064,17.17,124.690002,57.127205,47.789246,94.150002
2017-08-10,15.834439,16.690001,123.639999,55.489677,47.986198,93.239998
2017-08-11,15.795147,16.5,122.550003,54.469898,48.084675,92.32
2017-08-14,16.109478,16.610001,124.110001,55.96035,47.434742,92.18
2017-08-15,16.286289,16.549999,124.540001,55.587734,46.755276,92.349998
2017-08-16,16.325583,16.52,121.120003,56.597713,46.637112,91.419998
2017-08-17,16.325583,16.42,121.059998,56.166264,46.459854,91.480003
2017-08-18,16.374697,16.370001,121.540001,56.529072,47.572605,90.300003
2017-08-21,16.345226,16.24,124.690002,57.297909,47.257492,90.870003
2017-08-22,16.364874,16.200001,126.150002,58.342735,47.434742,90.809998
2017-08-23,16.256821,16.15,125.660004,58.03717,47.513527,91.230003
2017-08-24,16.355049,16.110001,126.629997,58.776436,47.505211,91.599998
2017-08-25,16.345226,16.16,125.019997,58.79615,48.098774,92.720001
2017-08-28,16.413984,16.280001,122.400002,59.111572,47.673386,92.870003
2017-08-29,16.413984,16.4,122.110001,58.648296,47.129284,92.989998
2017-08-30,16.364874,16.889999,122.959999,58.589153,46.95121,92.269997
2017-08-31,16.325583,16.709999,121.919998,58.096313,47.109493,92.440002
2017-09-01,16.197884,16.84,122.510002,58.332874,48.534061,91.089996
2017-09-04,16.080011,16.66,122.029999,58.559586,47.811886,90.129997
2017-09-05,16.021072,16.42,120.199997,58.38216,47.614029,89.360001
2017-09-06,16.001429,16.34,121.860001,58.096313,47.317245,88.739998
2017-09-07,16.021072,16.16,120.68,58.421589,47.62392,87.650002
2017-09-08,15.893376,16.209999,119.830002,57.238766,47.495316,88.739998
2017-09-11,16.089832,16.120001,121.43,57.38662,48.029526,89.010002
2017-09-12,16.109478,16.209999,122,57.307762,48.108673,89.32
2017-09-13,16.099655,15.98,119.980003,55.622242,48.088882,89.459999
2017-09-14,16.040718,16.15,120.510002,55.070255,48.019634,88.639999
2017-09-15,15.981781,16,121.620003,54.468987,46.77314,88.589996
2017-09-18,16.109478,16.139999,123.620003,54.39999,47.000675,89.360001
2017-09-19,16.080011,16.24,124.75,54.587269,47.673386,88.599998
2017-09-20,16.129124,16.65,125.300003,54.59713,47.475533,88.720001
2017-09-21,16.129124,16.719999,126.889999,54.114143,47.079819,89.580002
2017-09-22,16.050541,16.58,126.129997,53.907146,46.842388,88.650002
2017-09-25,16.129124,16.5,126.639999,53.256592,46.763248,89.610001
2017-09-26,16.129124,16.469999,126.290001,53.6903,47.683277,89.18
2017-09-27,15.94249,16.42,123.029999,54.173283,47.891026,89.449997
2017-09-28,15.863906,16.360001,124.489998,55.198395,47.26778,88.599998
2017-09-29,15.873731,16.549999,125.580002,54.89283,47.564568,89.75
2017-10-02,15.637981,16.57,127.709999,54.390137,47.614029,89.82
2017-10-03,15.863906,16.559999,126.169998,55.15897,47.44585,89.650002
2017-10-04,15.873731,16.540001,125.339996,55.464535,47.435959,89.860001
2017-10-05,15.873731,16.49,123.589996,57.081059,47.287563,90.639999
2017-10-06,15.952312,16.620001,122.690002,57.120483,47.376602,89.290001
2017-10-09,15.903199,16.18,123.400002,57.288052,46.95121,87.620003
2017-10-10,16.089832,15.91,123.269997,57.711895,47.406281,88.169998
2017-10-11,16.138947,15.4,123.769997,58.056889,48.316418,88.199997
2017-10-12,16.453278,15.09,122.559998,57.74147,47.317245,87.449997
2017-10-13,16.698849,15.29,119.769997,58.520157,46.545605,88.339996
2017-10-16,16.767609,14.9,118.889999,60.60981,46.525822,88.269997
2017-10-17,16.924774,15.34,119.370003,60.89566,48.722023,88.989998
2017-10-18,16.836369,15.21,120.300003,60.836521,48.712128,88.879997
2017-10-19,17.199814,15.3,118.940002,60.412674,48.405453,89.190002
2017-10-20,17.877592,15.18,119.910004,59.170708,48.494488,90.599998
2017-10-23,17.602552,15.46,116.18,59.288994,48.049313,89.989998
2017-10-24,17.867769,15.89,117.059998,60.9548,48.682453,90.559998
2017-10-25,16.630091,15.52,106.18,62.14748,48.42524,90.25
2017-10-26,16.472923,15.75,107.540001,62.581184,49.355164,91.510002
2017-10-27,16.188061,15.75,114.650002,62.36433,49.335377,86.209999
2017-10-30,16.217529,15.51,114.93,61.467358,49.157307,85.989998
2017-10-31,16.247,15.58,113.779999,61.447643,48.830845,83.93
2017-11-01,16.168413,15.3,113.540001,61.4575,49.681625,82.629997
2017-11-03,16.394341,15.17,112.260002,62.088341,49.909161,79.440002
2017-11-06,16.590797,15.37,114.720001,62.413616,49.562908,79.040001
2017-11-07,16.630091,15.52,116.370003,62.896603,49.305698,79.139999
2017-11-08,16.640001,15.68,114.790001,62.886742,49.731091,78.559998
2017-11-09,16.639999,15.76,114.919998,61.556068,49.196877,77.139999
2017-11-10,16.51,15.54,111.900002,60.452103,48.2076,75.559998
2017-11-13,16.459999,15.19,113,59.476273,49.325485,76.550003
2017-11-14,16.27,15.08,114.290001,58.608868,48.791271,74.870003
2017-11-15,16.23,14.91,114.080002,57.357048,48.168022,74.400002
2017-11-16,16.389999,15.02,114.190002,57.564041,48.712128,72.900002
2017-11-17,16.33,14.91,117.160004,58.047028,48.613201,70.849998
2017-11-21,16.360001,14.77,116.209999,59.396725,48.91988,70.269997
2017-11-22,16.43,14.64,115.949997,61.054081,48.811054,69.489998
2017-11-23,16.52,14.85,115.419998,59.783775,48.761593,70.449997
2017-11-24,16.43,14.65,113.980003,60.101353,48.80579,69.720001
2017-11-27,16.27,14.44,110.019997,59.51582,48.52747,67.43
2017-11-28,16.360001,14.6,107.389999,60.339531,47.851543,64.970001
2017-11-29,16.4,14.51,109.980003,60.230362,48.189507,67.300003
2017-11-30,15.99,14.26,109.300003,57.888241,48.179569,69.980003
2017-12-01,15.9,14.06,110.769997,57.808846,47.125919,68.370003
2017-12-04,15.92,13.87,108.059998,57.580585,47.036457,70.089996
2017-12-05,16.07,13.77,110.870003,57.630207,48.418129,70.690002
2017-12-06,16.110001,13.6,107.849998,56.56831,48.090107,70.080002
2017-12-07,16.120001,13.89,104.089996,58.404301,47.195499,70.620003
2017-12-08,16.309999,14.19,105.839996,58.493618,47.901245,70.870003
2017-12-11,16.43,14.29,104.150002,58.493618,47.772026,71.150002
2017-12-13,16.66,14.47,102.379997,60.230362,49.819679,72.150002
2017-12-14,16.65,14.36,102.010002,59.505894,49.461838,73.019997
2017-12-15,16.52,14.19,104.540001,59.47612,48.746155,73.620003
2017-12-18,16.66,14.32,107.169998,60.339531,49.163635,73.050003
2017-12-19,16.709999,14.26,105.709999,60.587639,48.050346,73.760002
2017-12-20,16.67,14.49,107.449997,60.299835,46.827717,73.660004
2017-12-21,16.639999,14.68,106.620003,61.054081,47.970825,74.660004
2017-12-22,16.780001,14.71,104.559998,61.798401,47.821724,74.559998
2017-12-26,16.91,14.78,103.599998,61.401428,47.722324,74.440002
2017-12-27,16.82,14.78,105.699997,61.93734,48.42807,73.839996
2017-12-28,16.98,14.75,107.610001,62.503021,48.59705,73.730003
2017-12-29,16.950001,14.7,107.830002,64.418411,48.338612,73.580002
2018-01-02,17.120001,15.07,107.370003,65.490227,49.700401,75.339996
2018-01-03,16.76,15.25,109.43,65.698631,49.660641,74.849998
2018-01-04,16.76,15.39,109.519997,64.636734,50.028423,74.089996
2018-01-05,16.790001,15.18,110.040001,65.172646,50.555248,74.25
